HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,57,64,0.890625,1,52.456,0.819625
2,1614,2016,0.800595,1,1350.33,0.669805
3,30225,41664,0.725446,1,22735.6,0.545689
4,420381,635376,0.661626,1,281570,0.443156
5,605779,1e+06,0.605779,0,358075,0.358075
6,557879,1e+06,0.557879,0,289184,0.289184
7,515834,1e+06,0.515834,0,233764,0.233764
8,477809,1e+06,0.477809,0,186506,0.186506
9,444377,1e+06,0.444377,0,148859,0.148859
10,414696,1e+06,0.414696,0,118926,0.118926
11,387365,1e+06,0.387365,0,94175.4,0.0941754
12,366508,1e+06,0.366508,0,74793.8,0.0747938
13,346582,1e+06,0.346582,0,59390,0.05939
14,330420,1e+06,0.33042,0,46521.7,0.0465217
15,317870,1e+06,0.31787,0,36972.5,0.0369725
16,304821,1e+06,0.304821,0,29122.5,0.0291225
17,296796,1e+06,0.296796,0,22942.7,0.0229427
18,290760,1e+06,0.29076,0,18356,0.018356
19,285061,1e+06,0.285061,0,14340.3,0.0143403
20,282293,1e+06,0.282293,0,11390.9,0.0113909
21,279942,1e+06,0.279942,0,9165.56,0.00916556
